,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
185,FLAT A 3/F NAM KIU MANSION  ,54,7/9/2020,2.83,358,-,7905,-,2213,29
186,FLAT M 2/F MAN WO GARDEN MANSION  ,55,7/9/2020,5.45,-,-,-,-,-,
187,FLAT C12 1/F BLOCK C SHUI NING HOUSE ,51,7/9/2020,2.5,276,350,9058,7143,6066,571
188,NO. 47 2/F WAH ON HOUSE (BUILDING)  ,55,7/9/2020,3.4,340,-,10000,-,1712,10
189,FLAT C 12/F BLOCK B MANDARIN BUILDING ,50,4/9/2020,4.52,355,550,12732,8218,4915,239
190,FLAT A 10/F KWONG MING BUILDING  ,33,4/9/2020,5.8,-,617,-,9400,-,
191,FLAT O 5/F TSAP KING MANSION  ,54,4/9/2020,4.09,340,-,12015,-,1053,-4
192,FLAT 8 5/F MAN FUK BUILDING  ,48,4/9/2020,4,410,550,9756,7273,5852,453
193,FLAT E 7/F HONG NING COURT  ,33,3/9/2020,4.7,339,462,13864,10173,2772,65
194,FLAT D 24/F GOLDEN DRAGON GARDEN  ,44,3/9/2020,6.73,556,780,12104,8628,7724,237
195,NO. 41 (FRONT) 2/F MEI ON BUILDING  ,54,3/9/2020,2,330,-,6061,-,-,
196,FLAT 14 21/F TSUI TSZ HOUSE TSUI PING (NORTH) ESTATE ,30,2/9/2020,1.33,145,-,9172,-,-,
197,FLAT A1 3/F BLOCK A TAI HONG BUILDING ,50,2/9/2020,3.5,295,-,11858,-,-,
198,FLAT A1 14/F BLOCK A CAMBRIA COURT ,43,2/9/2020,8.45,698,820,12106,10305,2238,34
199,FLAT 16 4/F HIU ON HOUSE (BLOCK E) HIU LAI COURT ,23,31/8/2020,5.25,647,891,8114,5892,-,
200,FLAT B3 15/F BLOCK B WAH FUNG GARDENS ,47,31/8/2020,7.56,544,624,13897,12115,1386,37
201,FLAT E 17/F GOLDEN DRAGON GARDEN  ,44,28/8/2020,5.5,576,686,9549,8017,3941,110
