,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
139,FLAT B 4/F TOWER 18 (49 TAT CHEE AVE) PARC OASIS ,28,1/6/2020,13.8,675,842,20444,16390,4294,111
140,VILLA 3 NO. 9 VILLA 3 MONT ROUGE  (with garden flat roof),2,1/6/2020,350,4734,-,73933,-,-,-
141,FLAT B 3/F PEONY GARDEN  ,30,29/5/2020,19.8,1071,-,18487,-,6422,230
142,FLAT C 8/F TOWER 27 (35 GRANDEUR RD) PARC OASIS ,25,28/5/2020,12.68,628,786,20191,16132,1711,27
143,FLAT B 3/F MARIGOLD COURT  ,42,26/5/2020,18.17,1014,-,17917,-,-,
144,FLAT A 7/F BLOCK B2 (NO. 19) PHASE 2 VILLAGE GARDENS,34,26/5/2020,32.98,1455,1753,22667,18813,4721,169
145,FLAT C 10/F TROPICANA 5 (BLOCK 22) TROPICANA DYNASTY HEIGHTS,22,25/5/2020,9.58,468,603,20470,15887,1891,23
146,FLAT F 3/F TOWER 10 (9 PARC OASIS RD) PARC OASIS ,28,21/5/2020,10,522,650,19157,15385,8137,100
147,FLAT E 8/F TIN FUNG LAU  ,40,21/5/2020,3.5,269,337,13011,10386,-,
148,FLAT E 5/F TOWER 3 (39 TAT CHEE AVE) PARC OASIS ,28,19/5/2020,14.2,657,815,21613,17423,2973,59
149,FLAT E 1/F TROPICANA 1 (BLOCK 26) TROPICANA DYNASTY HEIGHTS,22,19/5/2020,13.7,-,-,-,-,7826,136
150,FLAT E 2/F TROPICANA 1 (BLOCK 26) TROPICANA DYNASTY HEIGHTS,22,19/5/2020,10.7,-,830,-,12892,6584,161
151,FLAT A 5/F TOWER 2 (41 TAT CHEE AVE) PARC OASIS ,28,18/5/2020,11.5,568,705,20246,16312,2185,44
152,FLAT B 9/F TOWER 31 (25 GRANDEUR RD) PARC OASIS ,25,15/5/2020,16.38,771,1005,21245,16299,2646,37
