,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
995,FLAT 4 13/F BLOCK A KWUN TAK COURT ,0,6/2/2020,4.35,-,-,-,-,-,-
996,FLAT 6 9/F BLOCK A KWUN TAK COURT ,0,6/2/2020,5.03,-,-,-,-,-,-
997,FLAT 5 27/F BLOCK A KWUN TAK COURT ,0,6/2/2020,4.23,-,-,-,-,-,-
998,FLAT D 17/F TOWER 3 THE REGALIA ,25,6/2/2020,18.53,1028,1288,18025,14387,4582,169
999,FLAT 7 15/F BLOCK B KWUN TAK COURT ,0,6/2/2020,4.92,-,-,-,-,-,-
1000,FLAT 2 16/F BLOCK B KWUN TAK COURT ,0,6/2/2020,4.83,-,-,-,-,-,-
1001,FLAT 7 19/F BLOCK B KWUN TAK COURT ,0,6/2/2020,4.98,-,-,-,-,-,-
1002,FLAT B 19/F TOWER 9 MANTIN HEIGHTS ,3,6/2/2020,30.81,958,-,32157,-,-,-
1003,FLAT A 20/F TOWER 9 MANTIN HEIGHTS ,3,6/2/2020,31.55,960,-,32865,-,-,-
1004,FLAT A 21/F TOWER 9 MANTIN HEIGHTS ,3,6/2/2020,31.74,960,-,33058,-,-,-
1005,FLAT B 20/F TOWER 9 MANTIN HEIGHTS ,3,6/2/2020,30.99,958,-,32351,-,-,-
1006,FLAT B 21/F TOWER 9 MANTIN HEIGHTS ,3,6/2/2020,31.18,958,-,32545,-,-,-
1007,FLAT 3 3/F JADE MANSION  ,55,5/2/2020,7,722,-,9695,-,2746,180
1008,FLAT 5 25/F BLOCK C KWUN TAK COURT ,0,5/2/2020,4.91,-,-,-,-,-,-
1009,NO. 67A 6/F TUNG NAM MANSION  ,49,5/2/2020,8.88,685,-,12964,-,8673,203
1010,FLAT 4 27/F BLOCK A KWUN TAK COURT ,0,5/2/2020,4.47,-,-,-,-,-,-
1011,FLAT 3 25/F BLOCK A KWUN TAK COURT ,0,5/2/2020,5.27,-,-,-,-,-,-
1012,FLAT B 5/F PEACE TOWER  ,22,5/2/2020,5.7,311,453,18328,12583,8427,100
1013,FLAT E 18/F TOWER 7 MANTIN HEIGHTS ,3,5/2/2020,14,527,-,26565,-,789,10
1014,FLAT 3 10/F BLOCK A KWUN TAK COURT ,0,5/2/2020,5.04,-,-,-,-,-,-
1015,FLAT C 25/F TOWER 5 MANTIN HEIGHTS ,3,5/2/2020,13.5,587,-,22998,-,1160,-2
1016,FLAT C 13/F CRYSTAL COURT  ,53,5/2/2020,9.56,698,845,13696,11314,8715,225
1017,FLAT 6 4/F BLOCK A KWUN TAK COURT ,0,5/2/2020,4.93,-,-,-,-,-,-
1018,FLAT 2 1/F BLOCK A KWUN TAK COURT ,0,5/2/2020,4.07,-,-,-,-,-,-
1019,FLAT 3 14/F BLOCK A KWUN TAK COURT ,0,5/2/2020,5.11,-,-,-,-,-,
1020,FLAT 5 23/F BLOCK A KWUN TAK COURT ,0,5/2/2020,4.27,-,-,-,-,-,-
1021,FLAT B 9/F BEAUTY COURT  ,55,5/2/2020,15,1216,-,12336,-,4776,127
1022,FLAT 1 1/F BLOCK B KWUN TAK COURT ,0,5/2/2020,3.31,-,-,-,-,-,-
1023,FLAT C 28/F TOWER 5 PARC PALAIS ,16,4/2/2020,24,962,1276,24948,18809,2594,54
1024,NO. 25 38/F 25 CELESTIAL AVENUE PHASE 2 CELESTIAL HEIGHTS,11,4/2/2020,24.28,1182,1541,20541,15756,2865,55
