,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
33,FLAT B 16/F ON NING BUILDING (BLOCK E) SHATIN CENTRE ,39,15/12/2020,6.1,347,452,17579,13496,5707,312
34,FLAT A 26/F BLOCK 1 CASTELLO ,21,15/12/2020,8.1,547,718,14808,11281,1346,3
35,FLAT 12 19/F PINE HOUSE (BLOCK 8) KWONG YUEN ESTATE ,0,15/12/2020,2.5,443,-,5643,-,-,
36,FLAT A 15/F BLOCK 48 SITE 5 CITY ONE SHATIN,34,15/12/2020,5.06,284,395,17817,12810,8367,147
37,FLAT 5 29/F BLOCK C HILTON PLAZA  (with roof),35,15/12/2020,5.18,274,437,18905,11854,4190,270
38,FLAT B 26/F BLOCK 50 SITE 5 CITY ONE SHATIN,34,14/12/2020,5.58,284,395,19648,14127,1820,40
39,FLAT 8 20/F BLOCK C GREENWOOD GARDEN ,36,11/12/2020,4.1,215,330,19070,12424,1183,32
40,FLAT 6 33/F YUE YUET HOUSE (BLOCK F) YUE TIN COURT ,38,11/12/2020,6.8,568,695,11972,9784,-,
41,FLAT G 13/F ARCHIE GARDEN (BLOCK 2) STAGE 2 SHATINPARK,36,11/12/2020,4.68,269,421,17398,11116,2408,59
42,FLAT 1 24/F YU CHUNG HOUSE (BLOCK P) YU CHUI COURT ,19,11/12/2020,5.8,516,-,11240,-,-,
43,FLAT 8 24/F FUNG YUE HOUSE (BLOCK A) SUI WO COURT ,40,11/12/2020,5.3,550,626,9636,8466,-,
44,FLAT G 20/F BLOCK 51 SITE 5 CITY ONE SHATIN,34,11/12/2020,5.6,304,410,18421,13659,3945,200
45,FLAT D 16/F DOMINION HEIGHTS (BLOCK D) BELAIR GARDENS ,38,11/12/2020,8.42,725,990,11611,8503,8788,155
46,FLAT A 21/F BLOCK 7 JUBILEE GARDEN ,35,11/12/2020,7.13,506,644,14091,11071,2562,75
47,FLAT D 12/F DELITE COURT (BLOCK D) PHASE 2 PICTORIAL GARDEN,27,10/12/2020,14,1108,1585,12635,8833,2973,52
48,FLAT 3 27/F ELEGANT TOWER (BLOCK C) SHATIN PLAZA ,33,10/12/2020,9.9,612,774,16176,12791,1543,24
49,FLAT B 5/F BELLEVE COURT (BLOCK 2) PHASE 1 PICTORIAL GARDEN,29,10/12/2020,9.1,764,1098,11911,8288,8943,146
50,FLAT H 19/F BLOCK 1 RAVANA GARDEN ,32,10/12/2020,5.8,394,476,14721,12185,3009,77
51,FLAT E 12/F BLOCK 2 SCENERY COURT ,31,10/12/2020,7.45,459,569,16231,13093,3093,92
52,FLAT E 4/F TUNG NING BUILDING (BLOCK A) SHATIN CENTRE ,39,10/12/2020,5,288,357,17361,14006,7500,335
53,FLAT C 11/F BLOCK 37 SITE 4 CITY ONE SHATIN,35,10/12/2020,5.7,304,410,18750,13902,1215,26
54,FLAT 1 19/F BLOCK B GARDEN RIVERA ,36,10/12/2020,4.2,269,385,15613,10909,7300,406
55,FLAT A 17/F YAE LAM COURT (BLOCK B2) LUCKY PLAZA ,37,9/12/2020,8.3,505,647,16436,12828,3570,84
56,FLAT E 14/F ON NING BUILDING (BLOCK E) SHATIN CENTRE ,39,9/12/2020,6,357,466,16807,12876,1357,19
57,FLAT A 7/F BLOCK 1 WAI WAH CENTRE ,34,9/12/2020,5.88,358,483,16425,12174,1155,25
58,FLAT 6 33/F BLOCK C GARDEN RIVERA ,36,9/12/2020,4.68,269,385,17398,12156,1286,23
59,FLAT D 18/F BLOCK 15 SITE 2 CITY ONE SHATIN,38,9/12/2020,11.63,853,1018,13634,11424,-,
60,FLAT D 19/F HILLVIEW COURT (TOWER 1) PHASE 3 PICTORIAL GARDEN,27,9/12/2020,9.05,787,1087,11499,8326,3511,85
61,FLAT G 8/F FUNG LAM COURT (BLOCK C1) LUCKY PLAZA ,37,9/12/2020,5.28,326,416,16196,12692,1606,33
