,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
166,FLAT 16 21/F WAN LAM HOUSE (BLOCK 2) WAN TAU TONG ESTATE ,0,23/10/2020,3.25,485,630,6701,5159,-,
167,FLAT C 15/F BLOCK 5 PHASE 2 TAI PO CENTRE,35,23/10/2020,5.2,313,433,16613,12009,3474,129
168,FLAT A 31/F HONG YAN COURT (BLOCK 2) SUN HING GARDEN ,34,23/10/2020,7,591,684,11844,10234,-,
169,FLAT F 15/F BLOCK 1 PHASE 1 SERENITY PARK,28,23/10/2020,8.83,589,815,14992,10834,2935,77
170,FLAT G 4/F BLOCK 5 PHASE 2 TAI PO CENTRE,35,22/10/2020,4.68,313,433,14952,10808,1519,51
171,FLAT 21 27/F HING WO HOUSE (BLOCK B) PO NGA COURT ,31,22/10/2020,3.78,489,642,7730,5888,-,
172,FLAT C 2/F MAN HING BUILDING  ,48,22/10/2020,4.2,425,-,9882,-,1655,60
173,FLAT 20 25/F SHIN KING HOUSE (BLOCK 6) FU SHIN ESTATE ,0,22/10/2020,3.65,490,-,7449,-,-,
174,FLAT 1 4/F WANG TAO HOUSE (BLOCK B) WANG FUK COURT ,37,22/10/2020,5.2,483,583,10766,8919,-,
175,FLAT G 6/F BLOCK 7 PHASE 1 SERENITY PARK,28,22/10/2020,5.32,355,478,14986,11130,4584,233
176,FLAT 7 2/F CHUNG CHUN HOUSE (BLOCK A) CHUNG NGA COURT ,29,21/10/2020,4.15,443,583,9368,7118,-,
177,FLAT 5 2/F YEE SHUN HOUSE (BLOCK B) YEE NGA COURT ,27,20/10/2020,4.76,401,514,11870,9261,-,
178,FLAT F 15/F BLOCK 8 GRAND PALISADES  (with roof),23,20/10/2020,7.45,533,675,13977,11037,2161,37
179,FLAT E 19/F BLOCK 1 PHASE 1 SERENITY PARK,28,20/10/2020,8.7,590,813,14746,10701,7963,218
180,FLAT 6 8/F BLOCK 2 (BLOCK B) FOOK ON BUILDING ,46,20/10/2020,4.15,401,550,10349,7545,1859,19
181,FLAT 22 29/F KUI WO HOUSE (BLOCK 4) TAI WO ESTATE ,0,20/10/2020,4.33,443,-,9774,-,-,
182,FLAT D 8/F BLOCK 16 PHASE 5 TAI PO CENTRE,33,19/10/2020,8.5,522,665,16284,12782,1122,27
183,FLAT B 28/F BLOCK 1 PHASE 1 TAI PO CENTRE,35,19/10/2020,5.3,361,483,14681,10973,8549,165
184,FLAT 7 29/F SHIN NGA HOUSE BLOCK 3) FU SHIN ESTATE ,0,19/10/2020,2.52,381,-,6614,-,-,
185,FLAT A 18/F BLOCK 14 PHASE 6 TAI PO CENTRE,33,19/10/2020,6.88,462,597,14892,11524,-,
186,FLAT A 8/F BLOCK 4 PHASE 2 TAI PO CENTRE,35,19/10/2020,4.8,299,423,16054,11348,2388,68
187,FLAT C 23/F BLOCK 18 PHASE 2 SERENITY PARK,26,19/10/2020,6,476,625,12605,9600,4080,161
188,FLAT J 7/F HONG SHING COURT (BLOCK 4) SUN HING GARDEN ,34,19/10/2020,6,592,685,10135,8759,-,
189,FLAT D 20/F MARIGOLD COURT (TOWER 1) PHASE 1 FULLER GARDENS,23,19/10/2020,9.2,636,854,14465,10773,8778,136
190,FLAT 7 20/F SUN WO HOUSE (BLOCK 3) TAI WO ESTATE ,0,16/10/2020,2.83,443,-,6388,-,-,
191,FLAT F 23/F BLOCK 14 PHASE 6 TAI PO CENTRE,33,16/10/2020,5.73,379,484,15106,11829,3377,116
192,FLAT A 12/F BLOCK 4 PHASE 2 TAI PO CENTRE,35,16/10/2020,4.8,299,423,16054,11348,5177,380
193,FLAT B 14/F BLOCK 9 PHASE 4 TAI PO CENTRE,35,16/10/2020,5.78,371,517,15580,11180,7861,269
194,FLAT B 12/F BLOCK 18 PHASE 2 SERENITY PARK,26,16/10/2020,8.88,679,880,13078,10091,1576,31
195,FLAT F 5/F BLOCK 1 EVERGREEN COURT ,29,16/10/2020,7.37,631,802,11677,9187,-,
196,FLAT 8 5/F WANG SUN HOUSE (BLOCK C) WANG FUK COURT ,37,16/10/2020,4.97,447,538,11119,9238,-,
197,FLAT 1 30/F SHIN NGA HOUSE BLOCK 3) FU SHIN ESTATE ,0,15/10/2020,2.7,381,-,7087,-,-,
198,FLAT A 11/F YEE FAI COURT (BLOCK 2) TAI PO PLAZA ,36,15/10/2020,5.2,372,447,13978,11633,-,
199,FLAT G 10/F YEE SING COURT (BLOCK 5) TAI PO PLAZA ,36,15/10/2020,5.51,424,499,12991,11038,-,
200,FLAT A 4/F BLOCK 2 TAI WO CENTRE ,33,15/10/2020,4.23,294,390,14388,10846,-,
201,FLAT E 23/F BLOCK 3 UPTOWN PLAZA ,29,15/10/2020,7.3,465,559,15699,13059,3445,135
202,FLAT G 22/F BLOCK 3 UPTOWN PLAZA ,29,15/10/2020,7.7,489,599,15746,12855,-,
203,FLAT 21 26/F WAN HANG HOUSE (BLOCK 5) WAN TAU TONG ESTATE ,0,14/10/2020,3.35,489,634,6851,5284,-,
204,FLAT F 16/F BLOCK 4 UPTOWN PLAZA ,29,14/10/2020,7.02,489,599,14356,11720,-,
205,FLAT 3 5/F MING CHEONG HOUSE (BLOCK C) MING NGA COURT ,35,14/10/2020,5.15,438,593,11758,8685,-,
206,FLAT B 14/F BLOCK 1 UPTOWN PLAZA ,29,14/10/2020,7.38,489,599,15092,12321,9044,208
207,FLAT 6 17/F WANG SHING HOUSE (BLOCK G) WANG FUK COURT ,37,12/10/2020,5.25,467,564,11242,9309,-,
208,FLAT B 5/F BLOCK 2 PHASE 1 TAI PO CENTRE,35,12/10/2020,5.07,361,483,14039,10493,3155,149
209,FLAT 6 15/F BLOCK D JADE PLAZA ,34,12/10/2020,4.32,269,367,16059,11771,1190,9
210,FLAT 2 1/F BLOCK C JADE PLAZA ,34,12/10/2020,3.7,274,394,13504,9391,3108,118
211,FLAT D 7/F BLOCK 10 PHASE 4 TAI PO CENTRE,35,12/10/2020,6.3,451,609,13969,10345,4848,241
