,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
5883,FLAT A2 19/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,13.19,624,-,21132,-,-,-
5884,FLAT B3 19/F TOWER 10 PHASE 2 ST MARTIN,1,3/8/2018,6.48,338,-,19160,-,-,-
5885,FLAT B5 17/F TOWER 9 PHASE 2 ST MARTIN,1,3/8/2018,8.91,466,-,19124,-,-,-
5886,FLAT A 19/F TOWER 10 SOLARIA ,1,3/8/2018,9.26,463,-,19996,-,-,-
5887,FLAT C 5/F TOWER 2 PHASE 1 PROVIDENCE BAY,8,3/8/2018,15.47,1097,1433,14102,10796,2079,20
5888,FLAT A5 15/F TOWER 9 PHASE 2 ST MARTIN,1,2/8/2018,8.48,455,-,18635,-,-,-
5889,FLAT B2 20/F TOWER 11 PHASE 2 ST MARTIN,1,2/8/2018,8.83,458,-,19288,-,-,-
5890,FLAT A3 18/F TOWER 7 PHASE 1 ST MARTIN,1,2/8/2018,15.93,777,-,20500,-,-,-
5891,FLAT B5 17/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,8.57,468,-,18307,-,-,-
5892,FLAT A1 15/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,16.67,837,-,19914,-,-,-
5893,FLAT A3 18/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,12.16,564,-,21554,-,-,-
5894,FLAT B2 7/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,8.53,459,-,18594,-,-,-
5895,FLAT A2 6/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,12.29,625,-,19672,-,-,-
5896,FLAT A2 15/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,12.55,625,-,20079,-,-,-
5897,FLAT B5 3/F TOWER 9 PHASE 2 ST MARTIN,1,2/8/2018,8.26,466,-,17718,-,-,-
5898,FLAT D 18/F TOWER 1 SOLARIA ,1,2/8/2018,8.76,463,-,18924,-,-,-
5899,FLAT A1 19/F TOWER 7 PHASE 1 ST MARTIN,1,2/8/2018,16.87,811,-,20800,-,-,-
5900,FLAT B6 15/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,6.96,340,-,20456,-,-,-
5901,FLAT A2 18/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,13.04,624,-,20902,-,-,-
5902,FLAT B5 5/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,7.74,468,-,16528,-,-,-
5903,FLAT A5 19/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,8.49,457,-,18582,-,-,-
5904,FLAT B5 12/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,8.5,468,-,18170,-,-,-
5905,FLAT A1 16/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,16.73,837,-,19984,-,-,-
5906,FLAT B1 6/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,10.08,506,-,19919,-,-,-
5907,FLAT A2 11/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,12.46,625,-,19939,-,-,-
5908,FLAT A5 5/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,8.2,457,-,17943,-,-,-
5909,FLAT A 9/F TOWER 9 SOLARIA ,1,2/8/2018,6.84,339,-,20180,-,-,-
5910,FLAT A5 8/F TOWER 8 PHASE 2 ST MARTIN,1,2/8/2018,8.58,471,-,18215,-,-,-
5911,FLAT B6 18/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,7.02,339,-,20722,-,-,-
5912,FLAT A2 19/F TOWER 7 PHASE 1 ST MARTIN,1,2/8/2018,10.61,510,-,20800,-,-,-
5913,FLAT A3 11/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,11.64,564,-,20641,-,-,-
5914,FLAT B2 5/F TOWER 10 PHASE 2 ST MARTIN,1,2/8/2018,9.16,459,-,19946,-,-,-
5915,FLAT G 8/F TOWER 9 SOLARIA ,1,2/8/2018,9.4,528,-,17805,-,-,-
5916,FLAT A 20/F TOWER 10 SOLARIA ,1,2/8/2018,8.92,463,-,19255,-,-,-
5917,FLAT E 12/F TOWER 1 PHASE 2 MONT VERT,5,1/8/2018,6.78,504,-,13452,-,1354,46
5918,FLAT A2 G/F TOWER 7 PHASE 1 ST MARTIN,1,1/8/2018,10.75,446,-,24103,-,-,-
5919,FLAT H 8/F TOWER 9 SOLARIA ,1,1/8/2018,5.98,248,-,24105,-,-,-
5920,FLAT A2 G/F TOWER 6 PHASE 1 ST MARTIN,1,1/8/2018,10.26,446,-,23000,-,-,-
5921,FLAT A3 6/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,10.63,564,-,18852,-,-,-
5922,FLAT B5 15/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,7.89,468,-,16862,-,-,-
5923,FLAT H 9/F TOWER 9 SOLARIA ,1,1/8/2018,5.98,248,-,24105,-,-,-
5924,FLAT B3 3/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,6.7,338,-,19835,-,-,-
5925,FLAT B5 6/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,8.38,468,-,17899,-,-,-
5926,FLAT A5 17/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,7.82,457,-,17116,-,-,-
5927,FLAT B2 19/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,9.45,457,-,20675,-,-,-
5928,FLAT E 7/F TOWER 9 SOLARIA ,1,1/8/2018,8.51,453,-,18790,-,-,-
5929,FLAT B6 2/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,6.06,340,-,17827,-,-,-
5930,FLAT B2 12/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,8.66,459,-,18866,-,-,-
5931,FLAT B3 6/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,6.81,338,-,20136,-,-,-
5932,FLAT B1 15/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,9.52,506,-,18812,-,-,-
5933,FLAT B3 11/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,6.89,338,-,20390,-,-,-
5934,FLAT B3 16/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,6.94,338,-,20543,-,-,-
5935,FLAT B5 2/F TOWER 9 PHASE 2 ST MARTIN,1,1/8/2018,7.47,466,-,16033,-,-,-
5936,FLAT B2 20/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,9.47,457,-,20726,-,-,-
5937,FLAT B6 21/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,7.13,339,-,21033,-,-,-
5938,FLAT B3 12/F TOWER 10 PHASE 2 ST MARTIN,1,1/8/2018,6.4,338,-,18923,-,-,-
