,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
221,BLOCK J 4/F BLOCK J GRENVILLE HOUSE ,49,6/6/2019,138,3366,3700,40998,37297,-,
222,FLAT A 36/F BLOCK 1 CLOVELLY COURT ,26,5/6/2019,91,2348,2809,38756,32396,5234,125
223,FLAT B 25/F TOWER 1 HILLSBOROUGH COURT ,27,5/6/2019,22.7,761,931,29829,24382,1554,32
224,FLAT A 16/F MONTICELLO  ,51,3/6/2019,27.2,1232,1447,22078,18798,4822,186
225,FLAT B 1/F SEAVIEW MANSION  ,59,31/5/2019,28,1426,1700,19635,16471,-,
226,FLAT B 9/F HONG VILLA  ,32,31/5/2019,61.8,1579,1916,39139,32255,8634,312
227,FLAT B 7/F CAMERON HOUSE   (with roof),37,29/5/2019,280,2659,2847,105303,98349,8178,609
228,FLAT B 4/F PARK MANSIONS  ,34,28/5/2019,40.38,1723,2013,23436,20060,-,
229,FLAT B 13/F BLOCK 1 PHOENIX COURT ,43,28/5/2019,21.6,1119,1234,19303,17504,-,
230,FLAT A 5/F CAMELOT HEIGHT  ,41,24/5/2019,26.8,1198,1520,22371,17632,2603,53
231,FLAT C 1/F BLOCK 3 PHOENIX COURT ,43,24/5/2019,14,915,1007,15301,13903,5229,364
232,FLAT B 15/F TOWER 4 DYNASTY COURT ,29,23/5/2019,60.48,1513,1962,39974,30826,6748,283
233,FLAT D 20/F FAIRLANE TOWER  ,22,23/5/2019,43.88,1266,1700,34660,25812,2396,15
234,NO. 5 11/F MAY TOWER II MAY TOWER ,28,23/5/2019,120,2669,3393,44961,35367,8225,200
235,FLAT A 16/F TOWER 2 REGENCE ROYALE ,19,22/5/2019,100,1933,2697,51733,37078,4220,132
236,FLAT B 16/F TOWER 2 REGENCE ROYALE ,19,22/5/2019,90,1805,2522,49861,35686,4220,123
237,FLAT A 4/F MONTICELLO  ,51,20/5/2019,28.18,1232,1447,22873,19475,8040,232
238,FLAT A 4/F BLOCK 1 ESTORIL COURT ,37,20/5/2019,71.38,2888,3347,24716,21327,-,
239,FLAT 18 33/F CONVENTION PLAZA APARTMENTS  ,31,20/5/2019,17.38,623,829,27897,20965,7725,76
240,FLAT B 21/F CAMELOT HEIGHT  ,41,17/5/2019,36,1204,1520,29900,23684,3008,60
241,FLAT A 11/F ROSE GARDENS  ,56,16/5/2019,95,2235,2600,42506,36538,8476,494
